"player_id","trim_name","player_name","position","status","draft_year","years_played","gsis_id"
2502068,"MIKEMERRIWEATHER","Mike Merriweather","LB","RET",1982,11,NA
2502069,"SCOTTMERSEREAU","Scott Mersereau","DL","RET",1987,7,NA
2502070,"ERICMETCALF","Eric Metcalf","RB","RET",1989,7,NA
2502070,"ERICMETCALF","Eric Metcalf","WR","RET",1989,9,NA
2502071,"PETEMETZELAARS","Pete Metzelaars","TE","RET",1982,16,NA
2502072,"RICHMIANO","Rich Miano","CB","RET",1985,10,NA
2502073,"JOHNMICHELS","John Michels","OL","RET",1996,4,NA
2502074,"DARRENMICKELL","Darren Mickell","DL","RET",1992,9,NA
2502075,"ARNOLDMICKENS","Arnold Mickens","RB","RET",1996,2,NA
2502076,"RAYMICKENS","Ray Mickens","CB","RET",1996,11,NA
2502077,"TERRYMICKENS","Terry Mickens","WR","RET",1994,7,NA
2502078,"JOEYMICKEY","Joey Mickey","TE","RET",1993,1,NA
2502079,"JOEMICKLES","Joe Mickles","RB","RET",1989,3,NA
2502080,"FRANKMIDDLETON","Frank Middleton","OL","RET",1997,8,NA
2502081,"RONMIDDLETON","Ron Middleton","WR","RET",1992,1,NA
2502081,"RONMIDDLETON","Ron Middleton","TE","RET",1986,10,NA
2502082,"SCOTTMILANOVICH","Scott Milanovich","QB","RET",1996,4,NA
2502083,"DARRYLMILBURN","Darryl Milburn","DL","RET",1991,1,NA
2502084,"GLYNMILBURN","Glyn Milburn","RB","RET",1993,8,NA
2502084,"GLYNMILBURN","Glyn Milburn","WR","RET",1997,2,NA
2502085,"BARRONMILES","Barron Miles","CB","RET",1995,1,NA
2502086,"OSTELLMILES","Ostell Miles","RB","RET",1992,2,NA
2502087,"ITULAMILI","Itula Mili","TE","RET",1997,10,NA
2502088,"JOEMILINICHIK","Joe Milinichik","OL","RET",1987,8,NA
2502089,"BRYANMILLARD","Bryan Millard","OL","RET",1984,9,NA
2502090,"KEITHMILLARD","Keith Millard","DL","RET",1985,9,NA
2502091,"ALECMILLEN","Alec Millen","OL","RET",1993,1,NA
2502092,"HUGHMILLEN","Hugh Millen","QB","RET",1987,9,NA
2502093,"MATTMILLEN","Matt Millen","LB","RET",1980,12,NA
2502094,"ANTHONYMILLER","Anthony Miller","WR","RET",1988,10,NA
2502095,"ARNOLDMILLER","Arnold Miller","DL","RET",1999,3,NA
2502096,"BILLYMILLER","Billy Miller","TE","RET",2000,9,NA
2502096,"BILLYMILLER","Billy Miller","WR","RET",1999,1,NA
2502097,"BLAKEMILLER","Blake Miller","OL","RET",1992,1,NA
2502098,"BRETTMILLER","Brett Miller","OL","RET",1983,10,NA
2502099,"BRONZELLMILLER","Bronzell Miller","DL","RET",1995,1,NA
2502100,"BUBBAMILLER","Bubba Miller","OL","RET",1996,7,NA
2502100,"BUBBAMILLER","Bubba Miller","TE","RET",1998,1,NA
2502101,"CHRISMILLER","Chris Miller","QB","RET",1987,10,NA
2502102,"COREYMILLER","Corey Miller","LB","RET",1991,9,NA
2502103,"CRAIGMILLER","Craig Miller","CB","RET",2000,1,NA
2502104,"DOUGMILLER","Doug Miller","LB","RET",1993,2,NA
2502105,"EDDIEMILLER","Eddie Miller","WR","RET",1992,2,NA
2502106,"FREDMILLER","Fred Miller","OL","RET",1996,13,NA
2502107,"JAMIRMILLER","Jamir Miller","LB","RET",1994,9,NA
2502108,"JEFFMILLER","Jeff Miller","OL","RET",1995,2,NA
2502109,"JIMMILLER","Jim Miller","QB","RET",1994,11,NA
2502110,"JOSHMILLER","Josh Miller","P","RET",1996,13,NA
2502111,"LESMILLER","Les Miller","DL","RET",1987,11,NA
2502112,"NATEMILLER","Nate Miller","OL","RET",1995,4,NA
2502113,"SCOTTMILLER","Scott Miller","WR","RET",1991,6,NA
2502114,"JAMESMILLING","James Milling","WR","RET",1988,5,NA
2502115,"LAWYERMILLOY","Lawyer Milloy","CB","RET",1996,15,NA
2502116,"ERNIEMILLS","Ernie Mills","WR","RET",1991,9,NA
2502117,"JEFFMILLS","Jeff Mills","LB","RET",1990,5,NA
2502118,"JIMMILLS","Jim Mills","OL","RET",1996,2,NA
2502119,"JOHNHENRYMILLS","John Henry Mills","LB","RET",1996,3,NA
2502119,"JOHNHENRYMILLS","John Henry Mills","RB","RET",1999,1,NA
2502119,"JOHNHENRYMILLS","John Henry Mills","TE","RET",1993,3,NA
2502120,"SAMMILLS","Sam Mills","LB","RET",1986,12,NA
2502121,"BRIANMILNE","Brian Milne","RB","RET",1996,5,NA
2502122,"BILLYMILNER","Billy Milner","OL","RET",1995,3,NA
2502123,"RODMILSTEAD","Rod Milstead","OL","RET",1992,8,NA
2502124,"CHRISMIMS","Chris Mims","DL","RET",1992,8,NA
2502125,"DAVIDMIMS","David Mims","WR","RET",1993,2,NA
2502126,"CHARLESMINCY","Charles Mincy","CB","RET",1991,9,NA
2502127,"KEVINMINIEFIELD","Kevin Miniefield","CB","RET",1993,5,NA
2502128,"FRANKMINNIFIELD","Frank Minnifield","CB","RET",1984,9,NA
2502129,"KORYMINOR","Kory Minor","LB","RET",1999,4,NA
2502130,"BARRYMINTER","Barry Minter","LB","RET",1993,9,NA
2502131,"MIKEMINTER","Mike Minter","CB","RET",1997,10,NA
2502132,"FRANKMIOTKE","Frank Miotke","WR","RET",1991,2,NA
2502133,"PAULMIRANDA","Paul Miranda","CB","RET",1999,4,NA
2502134,"RICKMIRER","Rick Mirer","QB","RET",1993,12,NA
2502135,"ANTHONYMITCHELL","Anthony Mitchell","CB","RET",1999,8,NA
2502136,"BASILMITCHELL","Basil Mitchell","RB","RET",1999,2,NA
2502137,"BENMITCHELL","Ben Mitchell","OL","RET",1992,1,NA
2502138,"BRANDONMITCHELL","Brandon Mitchell","DL","RET",1997,8,NA
2502139,"BRIANMITCHELL","Brian Mitchell","RB","RET",1990,14,NA
2502140,"BRIANMITCHELL","Brian Mitchell","CB","RET",1991,3,NA
2502141,"CHRISMITCHELL","Chris Mitchell","CB","RET",1991,2,NA
2502142,"DERRELLMITCHELL","Derrell Mitchell","WR","RET",1994,1,NA
2502143,"DONALDMITCHELL","Donald Mitchell","CB","RET",1999,5,NA
2502144,"JEFFMITCHELL","Jeff Mitchell","OL","RET",1997,9,NA
2502145,"JOHNNYMITCHELL","Johnny Mitchell","TE","RET",1992,6,NA
2502146,"KEITHMITCHELL","Keith Mitchell","LB","RET",1997,7,NA
2502147,"KEVINMITCHELL","Kevin Mitchell","LB","RET",1994,10,NA
2502148,"PETEMITCHELL","Pete Mitchell","TE","RET",1995,9,NA
2502149,"ROLANDMITCHELL","Roland Mitchell","CB","RET",1987,8,NA
2502150,"SCOTTMITCHELL","Scott Mitchell","QB","RET",1991,11,NA
2502151,"SHANNONMITCHELL","Shannon Mitchell","TE","RET",1994,4,NA
2502152,"STUMPMITCHELL","Stump Mitchell","RB","RET",1981,10,NA
2502153,"TYWANMITCHELL","Tywan Mitchell","TE","RET",2001,1,NA
2502153,"TYWANMITCHELL","Tywan Mitchell","WR","RET",2000,1,NA
2502154,"ALONZOMITZ","Alonzo Mitz","DL","RET",1986,6,NA
2502154,"ALONZOMITZ","Alonzo Mitz","LB","RET",1986,4,NA
2502155,"BRYANTMIX","Bryant Mix","DL","RET",1996,3,NA
2502156,"KENNYMIXON","Kenny Mixon","DL","RET",1998,7,NA
2502157,"JOHNMOBLEY","John Mobley","LB","RET",1996,8,NA
2502158,"SINGORMOBLEY","Singor Mobley","CB","RET",1997,3,NA
2502159,"CHRISMOHR","Chris Mohr","P","RET",1989,15,NA
2502160,"MIKEMOHRING","Mike Mohring","DL","RET",1997,5,NA
2502161,"RALFMOJSIEJENKO","Ralf Mojsiejenko","P","RET",1985,7,NA
2502162,"ALEXMOLDEN","Alex Molden","CB","RET",1996,8,NA
2502163,"ARTMONK","Art Monk","WR","RET",1980,16,NA
2502164,"RODMONROE","Rod Monroe","TE","RET",1998,5,NA
2502165,"DENISMONTANA","Denis Montana","WR","RET",1998,1,NA
2502166,"JOEMONTANA","Joe Montana","QB","RET",1979,16,NA
2502167,"ALFREDMONTEZ","Alfred Montez","QB","RET",1996,1,NA
2502168,"ALTONMONTGOMERY","Alton Montgomery","CB","RET",1990,5,NA
2502168,"ALTONMONTGOMERY","Alton Montgomery","LB","RET",1994,1,NA
2502169,"MONTYMONTGOMERY","Monty Montgomery","CB","RET",1997,6,NA
2502170,"GLENNMONTGOMERY","Glenn Montgomery","DL","RET",1989,8,NA
2502171,"GREGMONTGOMERY","Greg Montgomery","P","RET",1988,9,NA
2502172,"JOEMONTGOMERY","Joe Montgomery","RB","RET",1999,4,NA
2502173,"TYRONEMONTGOMERY","Tyrone Montgomery","WR","RET",1995,1,NA
2502173,"TYRONEMONTGOMERY","Tyrone Montgomery","RB","RET",1993,2,NA
2502174,"MARKMONTREUIL","Mark Montreuil","CB","RET",1995,3,NA
2502175,"PETEMONTY","Pete Monty","LB","RET",1997,5,NA
2502176,"MIKEMOODY","Mike Moody","OL","RET",1994,1,NA
2502177,"WARRENMOON","Warren Moon","QB","RET",1984,17,NA
2502178,"MIKEMOONEY","Mike Mooney","OL","RET",1992,2,NA
2502179,"DAMONMOORE","Damon Moore","CB","RET",1999,4,NA
2502180,"DARRYLMOORE","Darryl Moore","OL","RET",1992,2,NA
2502181,"DAVEMOORE","Dave Moore","OL","RET",2004,3,NA
2502181,"DAVEMOORE","Dave Moore","RB","RET",1995,1,NA
2502181,"DAVEMOORE","Dave Moore","TE","RET",1992,14,NA
2502182,"DERRICKMOORE","Derrick Moore","RB","RET",1992,6,NA
2502183,"ERICMOORE","Eric Moore","OL","RET",1988,8,NA
2502184,"HERMANMOORE","Herman Moore","WR","RET",1991,12,NA
2502185,"JASONMOORE","Jason Moore","CB","RET",1999,3,NA
2502186,"JERALDMOORE","Jerald Moore","RB","RET",1996,4,NA
2502187,"KELVINMOORE","Kelvin Moore","CB","RET",1998,2,NA
2502188,"LARRYMOORE","Larry Moore","OL","RET",1998,8,NA
2502189,"MARTYMOORE","Marty Moore","LB","RET",1994,8,NA
2502190,"ROBMOORE","Rob Moore","WR","RET",1990,12,NA
2502191,"RONALDMOORE","Ronald Moore","RB","RET",1993,6,NA
2502192,"SHAWNMOORE","Shawn Moore","QB","RET",1991,4,NA
2502193,"STEVONMOORE","Stevon Moore","CB","RET",1990,10,NA
2502194,"WILLMOORE","Will Moore","WR","RET",1995,4,NA
2502195,"BRIANMOORMAN","Brian Moorman","P","RET",2001,14,"00-0011626"
2502196,"TIMMORABITO","Tim Morabito","DL","RET",1996,6,NA
2502197,"RICHMORAN","Rich Moran","OL","RET",1985,9,NA
2502198,"SEANMORAN","Sean Moran","DL","RET",1996,8,NA
2502199,"MOSESMORENO","Moses Moreno","QB","RET",1998,3,NA
2502200,"SEANMOREY","Sean Morey","WR","RET",1999,9,"00-0011641"
2502201,"ANTHONYMORGAN","Anthony Morgan","WR","RET",1991,6,NA
2502202,"DWAYNEMORGAN","Dwayne Morgan","OL","RET",2003,1,NA
2502203,"DEEMORONKOLA","Dee Moronkola","CB","RET",1999,1,NA
2502204,"BAMMORRIS","Bam Morris","RB","RET",1994,6,NA
2502205,"JOEMORRIS","Joe Morris","RB","RET",1982,8,NA
2502206,"MIKEMORRIS","Mike Morris","OL","RET",1987,12,NA
2502207,"RONMORRIS","Ron Morris","WR","RET",1987,6,NA
2502208,"DARRYLMORRISON","Darryl Morrison","CB","RET",1993,4,NA
2502209,"STEVEMORRISON","Steve Morrison","LB","RET",1995,4,NA
2502210,"JIMMORRISSEY","Jim Morrissey","LB","RET",1985,9,NA
2502211,"HAROLDMORROW","Harold Morrow","RB","RET",1996,10,NA
2502212,"BOBBYMORSE","Bobby Morse","RB","RET",1987,5,NA
2502213,"JOHNNIEMORTON","Johnnie Morton","WR","RET",1994,12,NA
2502214,"MIKEMORTON","Mike Morton","LB","RET",1995,7,NA
2502215,"DONMOSEBAR","Don Mosebar","OL","RET",1983,13,NA
2502216,"DENORSEMOSLEY","Denorse Mosley","CB","RET",1997,1,NA
2502217,"ANTHONYMOSS","Anthony Moss","LB","RET",1991,1,NA
2502218,"BRENTMOSS","Brent Moss","RB","RET",1995,1,NA
2502219,"ERICMOSS","Eric Moss","OL","RET",1997,2,NA
2502220,"RANDYMOSS","Randy Moss","WR","RET",1998,14,"00-0011754"
2502221,"WINSTONMOSS","Winston Moss","LB","RET",1987,11,NA
2502222,"ZEFROSSMOSS","Zefross Moss","OL","RET",1989,11,NA
2502223,"ERICMOTEN","Eric Moten","OL","RET",1991,6,NA
2502224,"MIKEMOTEN","Mike Moten","DL","RET",1998,2,NA
2502225,"JOEMOTT","Joe Mott","LB","RET",1989,4,NA
2502226,"ERICMOULDS","Eric Moulds","WR","RET",1996,12,NA
2502227,"ZEKEMOWATT","Zeke Mowatt","TE","RET",1983,8,NA
2502228,"KENMOYER","Ken Moyer","OL","RET",1989,7,NA
2502229,"BOBMROSKO","Bob Mrosko","TE","RET",1989,3,NA
2502230,"JAMIEMUELLER","Jamie Mueller","RB","RET",1987,5,NA
2502231,"MUHSINMUHAMMAD","Muhsin Muhammad","WR","RET",1996,14,"00-0011795"
2502232,"MUSTAFAHMUHAMMAD","Mustafah Muhammad","CB","RET",1999,2,NA
2502233,"SHAYMUIRBROOK","Shay Muirbrook","LB","RET",1997,1,NA
2502234,"MIKEMULARKEY","Mike Mularkey","TE","RET",1983,9,NA
2502235,"EDWINMULITALO","Edwin Mulitalo","OL","RET",1999,10,NA
2502236,"RODERICKMULLEN","Roderick Mullen","CB","RET",1995,5,NA
2502237,"MIKEMUNCHAK","Mike Munchak","OL","RET",1982,12,NA
2502238,"MARCMUNFORD","Marc Munford","LB","RET",1987,5,NA
2502239,"ANTHONYMUNOZ","Anthony Munoz","OL","RET",1980,14,NA
2502240,"JIMMURPHY","Jim Murphy","QB","RET",1998,1,NA
2502241,"KEVINMURPHY","Kevin Murphy","LB","RET",1986,8,NA
2502242,"YOMURPHY","Yo Murphy","WR","RET",1999,3,NA
2502243,"EDDIEMURRAY","Eddie Murray","K","RET",1980,19,NA
2502244,"MARKMURRAY","Mark Murray","LB","RET",1991,1,NA
2502245,"ADRIANMURRELL","Adrian Murrell","RB","RET",1993,9,NA
2502246,"BILLMUSGRAVE","Bill Musgrave","QB","RET",1991,6,NA
2502247,"NAJEEMUSTAFAA","Najee Mustafaa","CB","RET",1987,9,NA
2502248,"BRADMUSTER","Brad Muster","RB","RET",1988,7,NA
2502249,"GREGMYERS","Greg Myers","CB","RET",1996,5,NA
2502250,"MICHAELMYERS","Michael Myers","DL","RET",1998,11,NA
2502251,"SHANNONMYERS","Shannon Myers","WR","RET",1995,1,NA
2502252,"DESHONEMYLES","DeShone Myles","LB","RET",1998,4,NA
2502253,"GODFREYMYLES","Godfrey Myles","LB","RET",1991,6,NA
2502254,"TOBYMYLES","Toby Myles","OL","RET",1998,4,NA
2502255,"TOMMYSLINSKI","Tom Myslinski","OL","RET",1992,9,NA
2502256,"CHRISNAEOLE","Chris Naeole","OL","RET",1997,12,NA
2502257,"BROWNINGNAGLE","Browning Nagle","QB","RET",1991,6,NA
2502258,"JAMIENAILS","Jamie Nails","OL","RET",1997,6,NA
2502259,"TOMNALEN","Tom Nalen","OL","RET",1994,15,NA
2502260,"JOENASH","Joe Nash","DL","RET",1982,15,NA
2502261,"MARCUSNASH","Marcus Nash","WR","RET",1998,3,NA
2502262,"RICKYNATTIEL","Ricky Nattiel","WR","RET",1987,6,NA
2502263,"HANNIBALNAVIES","Hannibal Navies","LB","RET",1999,9,NA
2502264,"LEONNEAL","Leon Neal","RB","RET",1996,2,NA
2502265,"LORENZONEAL","Lorenzo Neal","RB","RET",1993,17,NA
2502266,"RANDYNEAL","Randy Neal","LB","RET",1995,3,NA
2502267,"RAYNEALY","Ray Nealy","RB","RET",1997,1,NA
2502268,"DERRICKNED","Derrick Ned","RB","RET",1993,3,NA
2502269,"JOENEDNEY","Joe Nedney","K","RET",1996,15,NA
2502270,"JOHNNEE","John Nee","OL","RET",1993,1,NA
2502271,"DANNEIL","Dan Neil","OL","RET",1997,8,NA
2502272,"DARRINNELSON","Darrin Nelson","RB","RET",1982,11,NA
2502273,"JIMNELSON","Jim Nelson","LB","RET",1998,8,NA
2502274,"REGGIENELSON","Reggie Nelson","OL","RET",1999,2,NA
2502275,"ROYCENELSON","Royce Nelson","OL","RET",1993,1,NA
2502276,"JAMARNESBIT","Jamar Nesbit","OL","RET",1999,11,NA
2502277,"KEITHNEUBERT","Keith Neubert","TE","RET",1988,3,NA
2502278,"QUENTINNEUJAHR","Quentin Neujahr","OL","RET",1995,6,NA
2502279,"JASONNEVADOMSKY","Jason Nevadomsky","LB","RET",1999,2,NA
2502280,"TOMNEVILLE","Tom Neville","OL","RET",1986,6,NA
2502281,"JEREMYNEWBERRY","Jeremy Newberry","OL","RET",1998,11,NA
2502282,"TOMNEWBERRY","Tom Newberry","OL","RET",1986,10,NA
2502283,"RICHARDNEWBILL","Richard Newbill","LB","RET",1990,3,NA
2502284,"MIKENEWELL","Mike Newell","OL","RET",1999,2,NA
2502285,"ANTHONYNEWMAN","Anthony Newman","CB","RET",1988,12,NA
2502286,"KEITHNEWMAN","Keith Newman","LB","RET",1999,8,NA
2502287,"PATNEWMAN","Pat Newman","WR","RET",1990,5,NA
2502288,"BRIANNEWNAM","Brian Newnam","OL","RET",1997,1,NA
2502289,"CRAIGNEWSOME","Craig Newsome","CB","RET",1995,5,NA
2502290,"HARRYNEWSOME","Harry Newsome","P","RET",1985,9,NA
2502291,"VINCENEWSOME","Vince Newsome","CB","RET",1983,10,NA
2502292,"NATENEWTON","Nate Newton","OL","RET",1986,14,NA
2502293,"TIMNEWTON","Tim Newton","DL","RET",1985,9,NA
2502294,"DATNGUYEN","Dat Nguyen","LB","RET",1999,7,NA
2502295,"GERALDNICHOLS","Gerald Nichols","DL","RET",1987,6,NA
2502296,"HARDYNICKERSON","Hardy Nickerson","LB","RET",1987,16,NA
2502297,"ROOSEVELTNIX","Roosevelt Nix","DL","RET",1992,3,"00-0030741"
2502298,"BRANDONNOBLE","Brandon Noble","DL","RET",1999,7,NA
2502299,"BRIANNOBLE","Brian Noble","LB","RET",1985,9,NA
2502300,"TORINOEL","Tori Noel","CB","RET",1999,1,NA
2502301,"ALNOGA","Al Noga","DL","RET",1988,7,NA
2502302,"NIKONOGA","Niko Noga","LB","RET",1984,8,NA
2502303,"DANNYNOONAN","Danny Noonan","DL","RET",1987,6,NA
2502304,"ERIKNORGARD","Erik Norgard","OL","RET",1990,9,NA
2502304,"ERIKNORGARD","Erik Norgard","TE","RET",1994,1,NA
2502305,"MARKNORI","Mark Nori","OL","RET",1997,2,NA
2502306,"TODDNORMAN","Todd Norman","OL","RET",1995,1,NA
2502307,"MIKENORSETH","Mike Norseth","QB","RET",1987,4,NA
2502308,"GABENORTHERN","Gabe Northern","DL","RET",1996,2,NA
2502308,"GABENORTHERN","Gabe Northern","LB","RET",1997,3,NA
2502309,"KENNORTON","Ken Norton","LB","RET",1988,13,NA
2502310,"SCOTTNORWOOD","Scott Norwood","K","RET",1985,7,NA
2502311,"DEXTERNOTTAGE","Dexter Nottage","DL","RET",1994,4,NA
2502312,"JAYNOVACEK","Jay Novacek","TE","RET",1985,12,NA
2502312,"JAYNOVACEK","Jay Novacek","WR","RET",1985,6,NA
2502313,"JEFFNOVAK","Jeff Novak","OL","RET",1993,6,NA
2502314,"CRAIGNOVITSKY","Craig Novitsky","OL","RET",1994,3,NA
2502315,"BRENTNOVOSELSKY","Brent Novoselsky","TE","RET",1988,7,NA
2502316,"MARKNUA","Mark Nua","OL","RET",1992,1,NA
2502317,"JEREMYNUNLEY","Jeremy Nunley","DL","RET",1994,3,NA
2502318,"FREDDIEJOENUNN","Freddie Joe Nunn","DL","RET",1985,10,NA
2502318,"FREDDIEJOENUNN","Freddie Joe Nunn","LB","RET",1985,8,NA
2502319,"DOUGNUSSMEIER","Doug Nussmeier","QB","RET",1994,5,NA
2502320,"TOMNUTTEN","Tom Nutten","OL","RET",1995,8,NA
2502321,"CHUKIENWOKORIE","Chukie Nwokorie","DL","RET",1999,5,NA
2502322,"HERMANOBERRY","Herman OBerry","CB","RET",1996,1,NA
2502323,"KENOBRIEN","Ken OBrien","QB","RET",1983,11,NA
2502324,"NEILODONNELL","Neil ODonnell","QB","RET",1990,14,NA
2502325,"MATTODWYER","Matt ODwyer","OL","RET",1995,10,NA
2502326,"PATOHARA","Pat OHara","QB","RET",1991,2,NA
2502327,"BRIANONEAL","Brian ONeal","RB","RET",1994,2,NA
2502328,"LESLIEONEAL","Leslie ONeal","LB","RET",1986,6,NA
2502328,"LESLIEONEAL","Leslie ONeal","DL","RET",1986,12,NA
2502329,"ROBERTONEAL","Robert ONeal","CB","RET",1993,2,NA
2502330,"KEVINONEILL","Kevin ONeill","LB","RET",1998,3,NA
2502331,"PATONEILL","Pat ONeill","P","RET",1994,2,NA
2502332,"DENNISOSULLIVAN","Dennis OSullivan","DL","RET",1999,5,NA
2502333,"BARTOATES","Bart Oates","OL","RET",1985,11,NA
2502334,"TERRYOBEE","Terry Obee","WR","RET",1991,3,NA
2502335,"ROMANOBEN","Roman Oben","OL","RET",1996,12,NA
2502336,"DONODEGARD","Don Odegard","CB","RET",1990,2,NA
2502337,"DERRICKODEN","Derrick Oden","LB","RET",1993,3,NA
2502338,"CLIFFODOM","Cliff Odom","LB","RET",1980,13,NA
2502339,"JASONODOM","Jason Odom","OL","RET",1996,5,NA
2502340,"NATEODOMES","Nate Odomes","CB","RET",1987,10,NA
2502341,"JOHNOFFERDAHL","John Offerdahl","LB","RET",1986,8,NA
2502342,"AJOFODILE","AJ Ofodile","TE","RET",1994,4,NA
2502343,"ERICOGBOGU","Eric Ogbogu","DL","RET",1998,7,NA
2502343,"ERICOGBOGU","Eric Ogbogu","LB","RET",2005,1,NA
2502344,"JEFFOGDEN","Jeff Ogden","WR","RET",1998,5,NA
2502345,"JONATHANOGDEN","Jonathan Ogden","OL","RET",1996,12,NA
2502346,"KENDALLOGLE","Kendall Ogle","LB","RET",1999,2,NA
2502347,"ALFREDOGLESBY","Alfred Oglesby","DL","RET",1990,6,NA
2502348,"CHIKEOKEAFOR","Chike Okeafor","DL","RET",2000,8,NA
2502348,"CHIKEOKEAFOR","Chike Okeafor","LB","RET",1999,3,NA
2502349,"RAMONOKOLI","Ramon Okoli","DL","RET",1996,1,NA
2502350,"CHRISTIANOKOYE","Christian Okoye","RB","RET",1987,6,NA
2502351,"GABRIELOLADIPO","Gabriel Oladipo","DL","RET",1995,1,NA
2502352,"CHRISOLDHAM","Chris Oldham","CB","RET",1990,12,NA
2502353,"MIKEOLIPHANT","Mike Oliphant","RB","RET",1988,3,NA
2502354,"BOBBYOLIVE","Bobby Olive","WR","RET",1995,2,NA
2502355,"JIMMYOLIVER","Jimmy Oliver","WR","RET",1995,2,NA
2502356,"LOUISOLIVER","Louis Oliver","CB","RET",1989,8,NA
2502357,"MUHAMMADOLIVER","Muhammad Oliver","CB","RET",1992,5,NA
2502358,"WINSLOWOLIVER","Winslow Oliver","RB","RET",1996,5,NA
2502359,"BROCKOLIVO","Brock Olivo","RB","RET",1998,4,NA
2502360,"JERRYOLSAVSKY","Jerry Olsavsky","LB","RET",1989,10,NA
2502361,"BENJIOLSON","Benji Olson","OL","RET",1998,10,NA
2502362,"TONYORLANDINI","Tony Orlandini","OL","RET",2000,1,NA
2502363,"BOORLANDO","Bo Orlando","CB","RET",1990,9,NA
2502364,"TERRYORR","Terry Orr","TE","RET",1986,8,NA
2502365,"CHRISORTIZ","Chris Ortiz","WR","RET",1999,1,NA
2502366,"CHUCKOSBORNE","Chuck Osborne","DL","RET",1996,4,NA
2502367,"WILLIEOSHODIN","Willie Oshodin","DL","RET",1992,4,NA
2502368,"JERRYOSTROSKI","Jerry Ostroski","OL","RET",1994,8,NA
2502369,"PHILOSTROWSKI","Phil Ostrowski","OL","RET",1998,3,NA
2502370,"SCOTTOTIS","Scott Otis","QB","RET",1996,1,NA
2502371,"BRADOTTIS","Brad Ottis","DL","RET",1994,7,NA
2502372,"CHADOVERHAUSER","Chad Overhauser","OL","RET",1998,4,NA
2502373,"DONOVERTON","Don Overton","RB","RET",1990,3,NA
2502374,"DANOWENS","Dan Owens","DL","RET",1990,10,NA
2502375,"DARRICKOWENS","Darrick Owens","WR","RET",1992,2,NA
2502376,"RICHOWENS","Rich Owens","DL","RET",1995,8,NA
2502377,"TERRELLOWENS","Terrell Owens","WR","RET",1996,16,"00-0012478"
2502378,"KENOXENDINE","Ken Oxendine","RB","RET",1998,2,NA
2502379,"ORLANDOPACE","Orlando Pace","OL","RET",1997,13,NA
2502380,"JOHNPACI","John Paci","QB","RET",1996,1,NA
2502381,"CRAIGPAGE","Craig Page","OL","RET",1999,2,NA
2502382,"SOLOMONPAGE","Solomon Page","OL","RET",1999,5,NA
2502383,"JEFFPAHUKOA","Jeff Pahukoa","OL","RET",1991,5,NA
2502384,"SHANEPAHUKOA","Shane Pahukoa","CB","RET",1994,2,NA
2502385,"STEPHONEPAIGE","Stephone Paige","WR","RET",1983,10,NA
2502386,"TONYPAIGE","Tony Paige","RB","RET",1984,9,NA
2502387,"LONNIEPALELEI","Lonnie Palelei","OL","RET",1993,6,NA
2502388,"DANPALMER","Dan Palmer","OL","RET",1999,1,NA
2502389,"DAVIDPALMER","David Palmer","RB","RET",1997,4,NA
2502389,"DAVIDPALMER","David Palmer","WR","RET",1994,3,NA
2502390,"EMILEPALMER","Emile Palmer","DL","RET",1996,1,NA
2502391,"MITCHPALMER","Mitch Palmer","LB","RET",1998,3,NA
2502392,"RANDYPALMER","Randy Palmer","TE","RET",1999,1,NA
2502393,"STERLINGPALMER","Sterling Palmer","DL","RET",1993,4,NA
2502394,"IRVINPANKEY","Irvin Pankey","OL","RET",1980,12,NA
2502395,"JOEPANOS","Joe Panos","OL","RET",1994,7,NA
2502396,"BUBBAPARIS","Bubba Paris","OL","RET",1983,9,NA
2502397,"ANTHONYPARKER","Anthony Parker","CB","RET",1989,9,NA
2502398,"ANTHONYPARKER","Anthony Parker","CB","RET",1999,5,NA
2502399,"CHRISPARKER","Chris Parker","RB","RET",1997,2,NA
2502400,"DARENPARKER","Daren Parker","P","RET",1992,1,NA
2502401,"DEMONDPARKER","DeMond Parker","RB","RET",1999,3,NA
2502402,"GLENNPARKER","Glenn Parker","OL","RET",1990,12,NA
2502403,"JEFFPARKER","Jeff Parker","WR","RET",1992,1,NA
2502404,"LARRYPARKER","Larry Parker","WR","RET",1999,3,NA
2502405,"ORLANDOPARKER","Orlando Parker","WR","RET",1994,1,NA
2502406,"RICKYPARKER","Ricky Parker","CB","RET",1997,1,NA
2502407,"RIDDICKPARKER","Riddick Parker","DL","RET",1997,7,NA
2502408,"SIRRPARKER","Sirr Parker","WR","RET",2000,1,NA
2502409,"VAUGHNPARKER","Vaughn Parker","OL","RET",1994,11,NA
2502410,"NATHANPARKS","Nathan Parks","OL","RET",1997,3,NA
2502411,"BERNIEPARMALEE","Bernie Parmalee","RB","RET",1992,9,NA
2502412,"JOHNPARRELLA","John Parrella","DL","RET",1993,12,NA
2502413,"JAMESPARRISH","James Parrish","OL","RET",1991,5,NA
2502414,"TONYPARRISH","Tony Parrish","CB","RET",1998,9,NA
2502415,"TYPARTEN","Ty Parten","DL","RET",1993,7,NA
2502416,"GREGPATERRA","Greg Paterra","RB","RET",1989,2,NA
2502417,"JEROMEPATHON","Jerome Pathon","WR","RET",1998,9,NA
2502418,"GARINPATRICK","Garin Patrick","OL","RET",1995,2,NA
2502419,"DAVIDPATTEN","David Patten","WR","RET",1997,13,NA
2502420,"ELVISPATTERSON","Elvis Patterson","CB","RET",1984,10,NA
